state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/02/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/02/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/02/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/02/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/02/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/02/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/02/2020,17200,17600,17600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/02/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/02/2020,17200,17600,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",26/02/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/02/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/03/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",26/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",31/03/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/04/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/04/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/04/2020,17000,17600,17600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/04/2020,17000,17500,17500
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/04/2020,17000,17600,17600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/04/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/04/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/04/2020,17800,18600,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/04/2020,17800,18200,18200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/04/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/04/2020,17800,18600,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/04/2020,17800,18600,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/04/2020,17800,18600,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/04/2020,17800,18600,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/04/2020,15700,17000,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/04/2020,15700,17000,15700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/05/2020,15700,17000,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/05/2020,17000,17000,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/05/2020,15700,17000,15700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/05/2020,15700,17000,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/05/2020,18000,18400,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/05/2020,18000,18400,18000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/05/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/05/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/05/2020,17700,18100,18100
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",26/05/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/05/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/05/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/05/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/05/2020,17700,18100,18100
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/06/2020,17700,17700,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/06/2020,17700,17700,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/06/2020,17400,17700,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/06/2020,17400,17700,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/06/2020,17400,17700,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/06/2020,17300,17700,17300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",26/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/06/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/07/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/07/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/07/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/07/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/07/2020,17200,17600,17200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/07/2020,17000,17400,17000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/07/2020,17000,17400,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",27/07/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",28/07/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/07/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/07/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",31/07/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/08/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/08/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/08/2020,17400,17800,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/08/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/08/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/08/2020,17700,18100,17700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/08/2020,17400,17800,17400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/08/2020,17800,17800,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/08/2020,17800,18200,17800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/08/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",26/08/2020,18400,18800,18400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",31/08/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/09/2020,18300,18700,18700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/09/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/09/2020,18300,18300,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",04/09/2020,18300,18300,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/09/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/09/2020,18300,18300,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/09/2020,18300,18700,18700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",09/09/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/09/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/09/2020,18300,18700,18300
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/09/2020,18600,19000,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/09/2020,18600,19000,18600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",22/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",23/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",24/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",25/09/2020,18800,19200,18800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",29/09/2020,19400,19800,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",30/09/2020,19400,19800,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",01/10/2020,19600,20000,19600
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",02/10/2020,19600,20000,20000
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",03/10/2020,19400,19800,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",05/10/2020,19400,19800,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",06/10/2020,19400,19800,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",07/10/2020,19400,19700,19400
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",08/10/2020,19700,20100,19700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",10/10/2020,19700,20100,19700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",11/10/2020,19700,20100,19700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",12/10/2020,19700,20100,19700
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",13/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",14/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",15/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",16/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",17/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",18/10/2020,19800,20200,19800
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",19/10/2020,20200,20600,20200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",20/10/2020,20200,20600,20200
Kerala,Pathanamthitta,Pandalam,"Coconut Oil","Copra Oil",21/10/2020,20200,20600,20200
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,06/01/2020,18000,19000,18500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,09/01/2020,19500,20500,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,16/01/2020,21500,22500,22000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,20/01/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,23/01/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,27/01/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,30/01/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,06/02/2020,12000,12500,12500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,10/02/2020,20000,23500,23000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,13/02/2020,21500,22500,22000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,17/02/2020,21000,22000,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,24/02/2020,21000,22000,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,27/02/2020,21000,22000,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,02/03/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,05/03/2020,19000,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,09/03/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,12/03/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,16/03/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,19/03/2020,20000,21000,21000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,23/03/2020,20000,21500,21000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,26/03/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,30/03/2020,21000,22000,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,09/04/2020,21500,22000,22000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,13/04/2020,20000,21300,21300
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,27/04/2020,21500,22000,22000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,09/05/2020,21500,22000,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,14/05/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,18/05/2020,20500,21000,20800
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,21/05/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,25/05/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,28/05/2020,21200,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,01/06/2020,20000,21000,20800
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,04/06/2020,21000,21500,21000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,11/06/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,15/06/2020,21500,22000,22000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,22/06/2020,22500,23500,23000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,29/06/2020,23000,24000,23500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,02/07/2020,22000,22500,22500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,06/07/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,13/07/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,16/07/2020,21000,21500,21500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,20/07/2020,21000,21200,21200
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,23/07/2020,20500,21000,20800
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,27/07/2020,20000,20500,20500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,30/07/2020,20000,20500,20500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,03/08/2020,19000,20000,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,06/08/2020,20000,21000,21000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,10/08/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,13/08/2020,20000,20800,20500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,17/08/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,20/08/2020,19000,20000,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,24/08/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,31/08/2020,19000,19500,19500
